restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,51.549999999999415,51.549999999999415,149.90000000000052,1429,7.135536193847656,4,0,0,0,True
1,random_one_start,245.60000000000002,50.300000000000104,50.300000000000104,195.29999999999993,1495,6.550979852676392,4,0,0,0,True
2,random_one_start,356.1,51.00000000000005,51.00000000000005,305.09999999999997,1523,6.488778829574585,4,0,0,0,True
3,random_one_start,350.7,48.84999999999998,48.849999999999994,301.85,1488,6.736557722091675,4,0,0,0,True
4,random_one_start,271.35,51.649999999999956,51.649999999999956,219.70000000000007,1499,6.61686110496521,4,0,0,0,True
5,random_one_start,235.60000000000002,50.349999999999824,50.349999999999824,185.2500000000002,1591,6.565834045410156,4,0,0,0,True
6,random_one_start,291.4,52.24999999999977,52.24999999999977,239.1500000000002,1549,6.413671016693115,4,0,0,0,True
7,random_one_start,353.85,49.500000000000014,49.500000000000014,304.35,1487,6.4630210399627686,4,0,0,0,True
8,random_one_start,299.19999999999993,50.44999999999959,50.44999999999959,248.75000000000034,1487,6.378571033477783,4,0,0,0,True
9,random_one_start,241.85000000000002,51.59999999999994,51.59999999999994,190.25000000000009,1523,6.598437070846558,4,0,0,0,True
10,random_one_start,360.29999999999995,50.74999999999987,50.74999999999988,309.55000000000007,1469,6.456662893295288,4,0,0,0,True
11,random_one_start,324.65000000000003,49.10000000000002,49.10000000000002,275.55,1480,6.54748797416687,4,0,0,0,True
12,random_one_start,323.9,51.20000000000004,51.20000000000005,272.69999999999993,1561,9.095158100128174,4,0,0,0,True
13,random_one_start,333.29999999999995,49.89999999999999,49.89999999999999,283.4,1448,8.45862603187561,4,0,0,0,True
14,random_one_start,383.45,50.69999999999973,50.69999999999973,332.7500000000002,1467,7.915489912033081,4,0,0,0,True
15,random_one_start,269.4,49.299999999999685,49.299999999999685,220.1000000000003,1460,8.166881084442139,4,0,0,0,True
16,random_one_start,336.15,50.29999999999965,50.29999999999965,285.8500000000003,1484,7.697795152664185,4,0,0,0,True
17,random_one_start,272.9,50.599999999999824,50.59999999999983,222.30000000000015,1522,9.269529104232788,4,0,0,0,True
18,random_one_start,319.04999999999995,51.84999999999973,51.84999999999974,267.2000000000002,1509,8.034905910491943,4,0,0,0,True
19,random_one_start,291.0,51.69999999999977,51.69999999999977,239.30000000000024,1567,7.792265892028809,4,0,0,0,True
20,random_one_start,350.5,49.999999999999275,49.999999999999275,300.50000000000074,1538,8.221231937408447,4,0,0,0,True
21,random_one_start,298.3,50.149999999999636,50.149999999999636,248.15000000000038,1469,8.309170007705688,4,0,0,0,True
22,random_one_start,281.20000000000005,49.65000000000023,49.65000000000023,231.5499999999998,1455,8.294662237167358,4,0,0,0,True
23,random_one_start,319.84999999999997,50.899999999999764,50.899999999999764,268.9500000000002,1387,8.064754247665405,4,0,0,0,True
24,random_one_start,254.34999999999997,49.95000000000025,49.95000000000026,204.39999999999972,1532,8.014899015426636,4,0,0,0,True
25,random_one_start,441.25,49.8000000000002,49.8000000000002,391.4499999999998,1566,7.683336973190308,4,0,0,0,True
26,random_one_start,310.9,50.39999999999926,50.39999999999927,260.50000000000074,1465,6.821601152420044,4,0,0,0,True
27,random_one_start,326.15,52.050000000000026,52.050000000000026,274.09999999999997,1597,6.97976016998291,4,0,0,0,True
28,random_one_start,252.0,50.24999999999963,50.24999999999963,201.75000000000037,1426,6.980662107467651,4,0,0,0,True
29,random_one_start,345.04999999999995,49.14999999999998,49.149999999999984,295.9,1482,6.782373905181885,4,0,0,0,True
